Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
201908,27,2,4,Minnesota,1337,1337,364601,2,4,822,4,16,3028,45,1947,239426,970,970,279788,2,4,822,4,16,3028,31,1845,231687
201908,28,3,6,Mississippi,614,614,112042,1,2,245,1,3,301,4,25,1795,401,401,75015,0,0,0,0,0,0,0,0,0
201908,29,2,4,Missouri,965,965,256693,43,86,11057,5,20,2160,22,639,67925,786,786,212036,32,64,8170,5,20,2160,8,434,45603
201908,30,4,8,Montana,235,235,60926,11,22,3786,15,57,7707,3,33,3414,184,184,47300,6,12,2133,10,38,4385,1,6,260
201908,31,2,4,Nebraska,418,418,89383,5,10,1231,3,10,1602,8,360,28235,267,267,55262,3,6,783,2,7,1331,7,286,19308
201908,32,4,8,Nevada,958,958,235881,3,6,942,11,34,4552,21,406,47783,742,742,173123,2,4,711,10,30,4118,11,252,30912
201908,33,1,1,New Hampshire,230,230,54651,5,10,1663,0,0,0,9,470,60040,129,129,28437,4,8,1400,0,0,0,2,414,54184
201908,34,1,2,New Jersey,1484,1484,219442,41,82,10143,35,117,10106,93,2402,170155,1230,1230,171047,29,58,8015,31,105,8020,38,1631,91424
201908,35,4,8,New Mexico,455,455,103608,0,0,0,1,3,180,2,10,669,196,196,47072,0,0,0,1,3,180,0,0,0
201908,36,1,2,New York,810,810,254561,42,84,12568,21,74,10328,108,2740,364302,510,510,179786,35,70,10726,17,62,9353,73,2326,307315
201908,37,3,5,North Carolina,4571,4571,1057505,13,26,3172,23,89,13071,77,1523,137762,3387,3387,763213,6,12,1418,22,86,12778,29,840,92489
201908,38,2,4,North Dakota,243,243,57196,1,2,430,0,0,0,2,90,9140,189,189,47336,1,2,430,0,0,0,1,80,8400
201908,39,2,3,Ohio,1341,1341,378965,4,8,1350,6,22,2844,49,1131,77140,1035,1035,308602,2,4,681,5,19,2690,47,1119,76377
201908,40,3,7,Oklahoma,886,886,192200,10,20,1897,6,22,2128,7,245,46232,455,455,105668,0,0,0,4,16,1480,2,208,43770
201908,41,4,9,Oregon,961,961,267772,18,36,5666,2,7,532,37,915,132880,840,840,237138,15,30,4718,1,4,274,32,864,126551
201908,42,1,2,Pennsylvania,1238,1238,319519,30,60,8668,22,72,9114,35,883,93681,844,844,231879,30,60,8668,22,72,9114,28,742,75530
201908,44,1,1,Rhode Island,71,71,16579,2,4,433,1,4,203,1,5,828,38,38,9818,0,0,0,1,4,203,0,0,0
201908,45,3,5,South Carolina,2781,2781,675276,11,22,1936,1,3,238,17,381,38706,1887,1887,453064,9,18,1511,0,0,0,4,134,20869
201908,46,2,4,South Dakota,269,269,64288,3,6,645,1,3,319,4,149,11801,234,234,57484,3,6,645,0,0,0,2,112,7527
201908,47,3,6,Tennessee,2944,2944,674757,21,42,4306,15,59,4885,16,898,102693,1878,1878,457430,6,12,1899,2,8,654,11,823,96255
201908,48,3,7,Texas,11932,11932,2582482,133,266,24668,21,83,7561,167,7124,712503,9127,9127,2042692,111,222,20835,18,72,6745,142,6511,637684
201908,49,4,8,Utah,1667,1667,450760,22,44,6697,18,66,10671,46,1044,155554,1489,1489,396246,20,40,6134,13,49,8097,37,967,142755
201908,50,1,1,Vermont,131,131,34422,10,20,2468,1,3,263,5,29,2148,75,75,17711,10,20,2468,0,0,0,1,8,918
201908,51,3,5,Virginia,2064,2064,438268,1,2,243,15,49,4695,72,1588,140880,1737,1737,368730,0,0,0,5,19,2511,62,1353,115009
201908,53,4,9,Washington,2189,2189,639958,103,206,21668,21,73,14101,69,1665,176828,1652,1652,485865,99,198,20448,18,62,12199,59,1363,149349
201908,54,3,5,West Virginia,236,236,45980,0,0,0,6,24,1920,11,55,5561,196,196,40265,0,0,0,6,24,1920,0,0,0
201908,55,2,3,Wisconsin,1097,1097,305108,27,54,9165,1,3,447,27,481,66657,851,851,244739,23,46,7745,0,0,0,10,339,55821
201908,56,4,8,Wyoming,159,159,48480,2,4,478,2,6,619,2,14,1803,86,86,29758,0,0,0,0,0,0,0,0,0
201908,US,0,0,United States,79094,79094,19568300,1105,2210,293115,453,1616,220260,1602,44832,5119940,61382,61382,15458688,901,1802,241470,369,1336,188293,1082,36832,4196864
201908,R1,1,0,Northeast Region,5130,5130,1210099,159,318,45678,88,295,33863,292,7313,820340,3515,3515,811819,124,248,36907,77,262,28608,152,5472,599904
201908,R2,2,0,Midwest Region,10754,10754,2858792,186,372,52689,69,245,40520,247,7021,766317,8166,8166,2264606,132,264,38296,61,221,37933,151,5823,635517
201908,R3,3,0,South Region,44410,44410,10209514,399,798,89745,144,542,59881,672,21008,2251574,34163,34163,8020530,319,638,74922,106,412,49368,479,17480,1879130
201908,R4,4,0,West Region,18800,18800,5289895,361,722,105003,152,534,85996,391,9490,1281709,15538,15538,4361733,326,652,91345,125,441,72384,300,8057,1082313
201908,D1,1,1,New England Division,1598,1598,416578,46,92,14299,10,32,4315,56,1288,192202,931,931,229107,30,60,9498,7,23,2121,13,773,125634
201908,D2,1,2,Middle Atlantic Division,3532,3532,793521,113,226,31379,78,263,29548,236,6025,628138,2584,2584,582712,94,188,27409,70,239,26487,139,4699,474270
201908,D3,2,3,East North Central Division,6105,6105,1670901,103,206,32191,54,189,32061,141,2982,306535,4739,4739,1349202,79,158,24384,48,171,30064,93,2518,258354
201908,D4,2,4,West North Central Division,4649,4649,1187891,83,166,20498,15,56,8459,106,4039,459782,3427,3427,915404,53,106,13912,13,50,7869,58,3305,377163
201908,D5,3,5,South Atlantic Division,23949,23949,5803673,150,300,41576,76,282,38034,404,10597,1204141,19450,19450,4755570,137,274,38503,63,242,35072,279,8375,978354
201908,D6,3,6,East South Central Division,5613,5613,1214227,38,76,8451,21,79,6729,58,1592,181386,3771,3771,830805,18,36,5133,6,22,1906,27,1057,129782
201908,D7,3,7,West South Central Division,14848,14848,3191614,211,422,39718,47,181,15118,210,8819,866047,10942,10942,2434155,164,328,31286,37,148,12390,173,8048,770994
201908,D8,4,8,Mountain Division,10292,10292,2773325,117,234,29915,78,279,37732,155,3353,427155,8696,8696,2339370,102,204,25440,63,226,29961,115,2717,340156
201908,D9,4,9,Pacific Division,8508,8508,2516570,244,488,75088,74,255,48264,236,6137,854554,6842,6842,2022363,224,448,65905,62,215,42423,185,5340,742157
